1.000000000000000056e-01	1.355921257095313026e-01	2.500778546309457226e+02	4.865966955389210852e+03
1.355921257095313026e-01	1.838522455442933856e-01	1.751347653023519797e+02	3.410165352624174375e+03
1.838522455442933856e-01	2.492891678982144810e-01	1.185625750029444703e+02	2.306347943614796804e+03
2.492891678982144810e-01	3.380164819167915113e-01	7.834469219393639605e+01	1.525406730746192579e+03
3.380164819167915113e-01	4.583237330795510434e-01	5.061613556678547354e+01	9.861688562762058154e+02
4.583237330795510434e-01	6.214508923138416518e-01	3.198171294978029877e+01	6.231414703234867147e+02
6.214508923138416518e-01	8.426384751291882136e-01	1.951946120178766364e+01	3.802269895145407190e+02
8.426384751291882136e-01	1.142551420474046342e+00	1.123720685854678791e+01	2.189114110418959172e+02
1.142551420474046342e+00	1.549209758345204913e+00	7.399477181311793217e+00	1.441971367208605557e+02
1.549209758345204913e+00	2.100606443039755522e+00	5.576569096190856278e+00	1.086639576124236299e+02
2.100606443039755522e+00	2.848256928908980079e+00	4.470601762148904257e+00	8.711926858252913064e+01
2.848256928908980079e+00	3.862012115576700655e+00	3.540830445938666138e+00	6.901004288001063003e+01
3.862012115576700655e+00	5.236584322670087666e+00	2.805188536463988136e+00	5.467327937711505825e+01
5.236584322670087666e+00	7.100395997680434945e+00	2.157191948966237671e+00	4.204247301295923478e+01
7.100395997680434945e+00	9.627577867049382121e+00	1.615117450143873423e+00	3.147543603026366554e+01
9.627577867049382121e+00	1.305423748427261188e+01	1.161766271893805769e+00	2.263708889280606940e+01
1.305423748427261188e+01	1.770051810009568172e+01	7.982535631108539365e-01	1.555355874546680184e+01
1.770051810009568172e+01	2.400050875352008006e+01	5.054522062141938443e-01	9.844732662756211283e+00
2.400050875352008006e+01	3.254279999999999973e+01	2.888948978287546043e-01	5.617139972411210103e+00
