1.000000000000000056e-01	1.355921257095313026e-01	2.555275461725707409e+00	4.980634040936172369e+01
1.355921257095313026e-01	1.838522455442933856e-01	2.304623777363552506e+00	4.492058494492903264e+01
1.838522455442933856e-01	2.492891678982144810e-01	1.987041647921661491e+00	3.873025083596671436e+01
2.492891678982144810e-01	3.380164819167915113e-01	1.644801584807916495e+00	3.206071112729118511e+01
3.380164819167915113e-01	4.583237330795510434e-01	1.326429583512687138e+00	2.585551887842600394e+01
4.583237330795510434e-01	6.214508923138416518e-01	1.047985613768338320e+00	2.042794657070479047e+01
6.214508923138416518e-01	8.426384751291882136e-01	8.068988318337949606e-01	1.572872346277668498e+01
8.426384751291882136e-01	1.142551420474046342e+00	6.054336842781695704e-01	1.180173588946824026e+01
1.142551420474046342e+00	1.549209758345204913e+00	4.324081015314635845e-01	8.428908824217966611e+00
1.549209758345204913e+00	2.100606443039755522e+00	2.940335210544940403e-01	5.731447046565632419e+00
2.100606443039755522e+00	2.848256928908980079e+00	1.955922266586357650e-01	3.812504708382161489e+00
2.848256928908980079e+00	3.862012115576700655e+00	1.314146925479814931e-01	2.561522205521114870e+00
3.862012115576700655e+00	5.236584322670087666e+00	9.246572035733059691e-02	1.802335977621527308e+00
5.236584322670087666e+00	7.100395997680434945e+00	6.813239028275841491e-02	1.328034437467548345e+00
7.100395997680434945e+00	9.627577867049382121e+00	5.226593924008379743e-02	1.018776252501482960e+00
9.627577867049382121e+00	1.305423748427261188e+01	4.136573704655303191e-02	8.063299610762582059e-01
1.305423748427261188e+01	1.770051810009568172e+01	3.308494246873203842e-02	6.449000900364108002e-01
1.770051810009568172e+01	2.400050875352008006e+01	2.659115510610059185e-02	5.183229805976842242e-01
2.400050875352008006e+01	3.254279999999999973e+01	2.090576392193380442e-02	4.074978519708530866e-01
