1.000000000000000056e-01	1.355921257095313026e-01	8.859270602126461824e+01	1.718851417481542740e+03
1.355921257095313026e-01	1.838522455442933856e-01	6.503025303263525814e+01	1.263482708917050786e+03
1.838522455442933856e-01	2.492891678982144810e-01	4.714170671300610138e+01	9.169820813602713088e+02
2.492891678982144810e-01	3.380164819167915113e-01	3.335841413126016164e+01	6.492668165578787693e+02
3.380164819167915113e-01	4.583237330795510434e-01	2.346813768678302736e+01	4.563738911036539321e+02
4.583237330795510434e-01	6.214508923138416518e-01	1.659243094343445080e+01	3.227320266155100512e+02
6.214508923138416518e-01	8.426384751291882136e-01	1.155304528324604618e+01	2.247784488990096747e+02
8.426384751291882136e-01	1.142551420474046342e+00	8.291472510172292587e+00	1.615059638889813414e+02
1.142551420474046342e+00	1.549209758345204913e+00	6.454029801701358871e+00	1.257718115082852393e+02
1.549209758345204913e+00	2.100606443039755522e+00	5.228454639369821244e+00	1.019050039761779942e+02
2.100606443039755522e+00	2.848256928908980079e+00	4.307511739824766650e+00	8.395195945822433714e+01
2.848256928908980079e+00	3.862012115576700655e+00	3.474161907619380596e+00	6.771620497910029712e+01
3.862012115576700655e+00	5.236584322670087666e+00	2.745868671365769398e+00	5.351603765570823867e+01
5.236584322670087666e+00	7.100395997680434945e+00	2.127266379860373480e+00	4.145707030642173407e+01
7.100395997680434945e+00	9.627577867049382121e+00	1.610802804551836553e+00	3.138875206381340988e+01
9.627577867049382121e+00	1.305423748427261188e+01	1.176826448089005384e+00	2.292548709735153878e+01
1.305423748427261188e+01	1.770051810009568172e+01	8.204104465416124370e-01	1.597884251618532403e+01
1.770051810009568172e+01	2.400050875352008006e+01	5.331367230027880266e-01	1.037970834520568886e+01
2.400050875352008006e+01	3.254279999999999973e+01	3.142242604124764194e-01	6.110439027131215894e+00
