1.000000000000000056e-01	1.355921257095313026e-01	5.108206092707455781e+01	9.911197307122026814e+02
1.355921257095313026e-01	1.838522455442933856e-01	3.864988619398476999e+01	7.488848764159647544e+02
1.838522455442933856e-01	2.492891678982144810e-01	2.864667093792095542e+01	5.561439352360107478e+02
2.492891678982144810e-01	3.380164819167915113e-01	2.142538558874102250e+01	4.163647927396172008e+02
3.380164819167915113e-01	4.583237330795510434e-01	1.617376212479415543e+01	3.149727488594670604e+02
4.583237330795510434e-01	6.214508923138416518e-01	1.295363162883681341e+01	2.519958809921787122e+02
6.214508923138416518e-01	8.426384751291882136e-01	1.074168906530788625e+01	2.091939478611664640e+02
8.426384751291882136e-01	1.142551420474046342e+00	8.553382193586203996e+00	1.666433184458009009e+02
1.142551420474046342e+00	1.549209758345204913e+00	6.397958701690263261e+00	1.246229808460329025e+02
1.549209758345204913e+00	2.100606443039755522e+00	4.874729533224626543e+00	9.498566523397896333e+01
2.100606443039755522e+00	2.848256928908980079e+00	3.869770261134361622e+00	7.540400901173204318e+01
2.848256928908980079e+00	3.862012115576700655e+00	3.112547945395168103e+00	6.064730769397026222e+01
3.862012115576700655e+00	5.236584322670087666e+00	2.426800091189409425e+00	4.728529053922065373e+01
5.236584322670087666e+00	7.100395997680434945e+00	1.873221614229102716e+00	3.649715221927488784e+01
7.100395997680434945e+00	9.627577867049382121e+00	1.402615050391605278e+00	2.732764939491480760e+01
9.627577867049382121e+00	1.305423748427261188e+01	1.009801358114060577e+00	1.967118773386697583e+01
1.305423748427261188e+01	1.770051810009568172e+01	6.932747607623532815e-01	1.349641302192481973e+01
1.770051810009568172e+01	2.400050875352008006e+01	4.406738549358536483e-01	8.573286760796268169e+00
2.400050875352008006e+01	3.254279999999999973e+01	2.515738028318308395e-01	4.885278839380584159e+00
