1.000000000000000056e-01	1.355921257095313026e-01	3.272456998344403623e+00	6.378676507846745380e+01
1.355921257095313026e-01	1.838522455442933856e-01	2.936543976621561303e+00	5.724123181312235431e+01
1.838522455442933856e-01	2.492891678982144810e-01	2.507752943721730521e+00	4.888429854162326649e+01
2.492891678982144810e-01	3.380164819167915113e-01	2.042772614444038570e+00	3.982007136409249171e+01
3.380164819167915113e-01	4.583237330795510434e-01	1.610889291317782357e+00	3.140159680868651293e+01
4.583237330795510434e-01	6.214508923138416518e-01	1.230561725371414061e+00	2.398777045574185962e+01
6.214508923138416518e-01	8.426384751291882136e-01	9.047612195664899160e-01	1.763684214053584398e+01
8.426384751291882136e-01	1.142551420474046342e+00	6.466472216583859511e-01	1.260525083584894013e+01
1.142551420474046342e+00	1.549209758345204913e+00	4.425262349673798612e-01	8.626211827142478583e+00
1.549209758345204913e+00	2.100606443039755522e+00	2.927253419396787515e-01	5.706075137923181551e+00
2.100606443039755522e+00	2.848256928908980079e+00	1.928130343808217295e-01	3.758462395546170676e+00
2.848256928908980079e+00	3.862012115576700655e+00	1.296884699064506374e-01	2.527976730846619891e+00
3.862012115576700655e+00	5.236584322670087666e+00	9.171189687943794022e-02	1.787734422092135400e+00
5.236584322670087666e+00	7.100395997680434945e+00	6.791671328802895147e-02	1.323895383879758025e+00
7.100395997680434945e+00	9.627577867049382121e+00	5.230277881947648089e-02	1.019539045493729867e+00
9.627577867049382121e+00	1.305423748427261188e+01	4.151817752503055708e-02	8.093237586010445517e-01
1.305423748427261188e+01	1.770051810009568172e+01	3.329929704835866977e-02	6.491106281142176027e-01
1.770051810009568172e+01	2.400050875352008006e+01	2.675511528425820323e-02	5.215455426728828892e-01
2.400050875352008006e+01	3.254279999999999973e+01	2.103176229124004842e-02	4.099743829502657810e-01
