1.000000000000000056e-01	1.355921257095313026e-01	7.163040126662100704e+01	1.387660325863916796e+03
1.355921257095313026e-01	1.838522455442933856e-01	5.121153344775733984e+01	9.950057428371604828e+02
1.838522455442933856e-01	2.492891678982144810e-01	3.552784222519666457e+01	6.905901424605987131e+02
2.492891678982144810e-01	3.380164819167915113e-01	2.442075498294204650e+01	4.748198327859498136e+02
3.380164819167915113e-01	4.583237330795510434e-01	1.643106907899297298e+01	3.196017961484765237e+02
4.583237330795510434e-01	6.214508923138416518e-01	1.078064807164034811e+01	2.099955462491930120e+02
6.214508923138416518e-01	8.426384751291882136e-01	7.548778128410089217e+00	1.470559245529795476e+02
8.426384751291882136e-01	1.142551420474046342e+00	5.934595619894606600e+00	1.155750663551693407e+02
1.142551420474046342e+00	1.549209758345204913e+00	4.973723025213497628e+00	9.688984328822164116e+01
1.549209758345204913e+00	2.100606443039755522e+00	4.113228155732845615e+00	8.012341002544725654e+01
2.100606443039755522e+00	2.848256928908980079e+00	3.338557951282143055e+00	6.504565644668576851e+01
2.848256928908980079e+00	3.862012115576700655e+00	2.692067320647323125e+00	5.245743544543638848e+01
3.862012115576700655e+00	5.236584322670087666e+00	2.139769921159191846e+00	4.169356001412766233e+01
5.236584322670087666e+00	7.100395997680434945e+00	1.667545228034406524e+00	3.249117381832912343e+01
7.100395997680434945e+00	9.627577867049382121e+00	1.260518683224754133e+00	2.455351748677477630e+01
9.627577867049382121e+00	1.305423748427261188e+01	9.179360712520341359e-01	1.787231011667073233e+01
1.305423748427261188e+01	1.770051810009568172e+01	6.359767082713659869e-01	1.237948611575612468e+01
1.770051810009568172e+01	2.400050875352008006e+01	4.091137122960774031e-01	7.955361703254796524e+00
2.400050875352008006e+01	3.254279999999999973e+01	2.378136152542489890e-01	4.601887329990591802e+00
