1.000000000000000056e-01	1.355921257095313026e-01	4.025819241617612398e+00	7.847531166366502475e+01
1.355921257095313026e-01	1.838522455442933856e-01	3.471326444739870620e+00	6.766626732414196965e+01
1.838522455442933856e-01	2.492891678982144810e-01	2.864295645131118562e+00	5.583406428863086290e+01
2.492891678982144810e-01	3.380164819167915113e-01	2.278654759110499750e+00	4.441861583060625662e+01
3.380164819167915113e-01	4.583237330795510434e-01	1.778416867686755776e+00	3.466742074203217783e+01
4.583237330795510434e-01	6.214508923138416518e-01	1.344945020923401957e+00	2.621752868925763025e+01
6.214508923138416518e-01	8.426384751291882136e-01	9.849380614187751570e-01	1.919969920178348488e+01
8.426384751291882136e-01	1.142551420474046342e+00	6.975805781150246077e-01	1.359802101179353073e+01
1.142551420474046342e+00	1.549209758345204913e+00	4.725732160133556681e-01	9.211930901265850125e+00
1.549209758345204913e+00	2.100606443039755522e+00	3.096751744440236487e-01	6.036515812637904155e+00
2.100606443039755522e+00	2.848256928908980079e+00	2.017583168234416968e-01	3.932897715056715704e+00
2.848256928908980079e+00	3.862012115576700655e+00	1.353381261980718397e-01	2.638165276983957863e+00
3.862012115576700655e+00	5.236584322670087666e+00	9.564948595288902400e-02	1.864513936052001331e+00
5.236584322670087666e+00	7.100395997680434945e+00	7.113584263436192878e-02	1.386670326566009859e+00
7.100395997680434945e+00	9.627577867049382121e+00	5.476170293950299861e-02	1.067479364840767886e+00
9.627577867049382121e+00	1.305423748427261188e+01	4.356292682144332490e-02	8.491682086923850736e-01
1.305423748427261188e+01	1.770051810009568172e+01	3.480989668393521391e-02	6.785538248566768127e-01
1.770051810009568172e+01	2.400050875352008006e+01	2.790878678382182135e-02	5.440250215321035254e-01
2.400050875352008006e+01	3.254279999999999973e+01	2.183411212276047120e-02	4.256104972277476861e-01
