1.000000000000000056e-01	1.355921257095313026e-01	1.494282566448664618e+01	2.862121308381675817e+02
1.355921257095313026e-01	1.838522455442933856e-01	1.258649447552715195e+01	2.439964555636859984e+02
1.838522455442933856e-01	2.492891678982144810e-01	1.072448569139959496e+01	2.074692148006009234e+02
2.492891678982144810e-01	3.380164819167915113e-01	9.339549534504101302e+00	1.814563896893589572e+02
3.380164819167915113e-01	4.583237330795510434e-01	8.317563356997247581e+00	1.616452206758986563e+02
4.583237330795510434e-01	6.214508923138416518e-01	7.704064508999100447e+00	1.499619280321758197e+02
6.214508923138416518e-01	8.426384751291882136e-01	7.231298063496863548e+00	1.408069179467302661e+02
8.426384751291882136e-01	1.142551420474046342e+00	6.363001953267728439e+00	1.239075608146252989e+02
1.142551420474046342e+00	1.549209758345204913e+00	5.128713846743836235e+00	9.991273105605532123e+01
1.549209758345204913e+00	2.100606443039755522e+00	4.098713031910407700e+00	7.986365121827279268e+01
2.100606443039755522e+00	2.848256928908980079e+00	3.294301307317939020e+00	6.419776422010087913e+01
2.848256928908980079e+00	3.862012115576700655e+00	2.652936020015320917e+00	5.169574191204151248e+01
3.862012115576700655e+00	5.236584322670087666e+00	2.077743626996177539e+00	4.048798841002874838e+01
5.236584322670087666e+00	7.100395997680434945e+00	1.605953384185525801e+00	3.129073189811771272e+01
7.100395997680434945e+00	9.627577867049382121e+00	1.207212707275755470e+00	2.352279819084996149e+01
9.627577867049382121e+00	1.305423748427261188e+01	8.691978427237762039e-01	1.693280105293503013e+01
1.305423748427261188e+01	1.770051810009568172e+01	5.981355180535000704e-01	1.164409265434163743e+01
1.770051810009568172e+01	2.400050875352008006e+01	3.780994743439822781e-01	7.356801732131612148e+00
2.400050875352008006e+01	3.254279999999999973e+01	2.145487405153066740e-01	4.168575557547294252e+00
