1.000000000000000056e-01	1.355921257095313026e-01	8.947037869578105074e+01	1.736343811957255866e+03
1.355921257095313026e-01	1.838522455442933856e-01	6.338989411519395389e+01	1.231168188231834847e+03
1.838522455442933856e-01	2.492891678982144810e-01	4.439776436370807033e+01	8.638562842365532788e+02
2.492891678982144810e-01	3.380164819167915113e-01	3.106720788090530760e+01	6.043250379121107017e+02
3.380164819167915113e-01	4.583237330795510434e-01	2.203015302266724973e+01	4.287695704873841578e+02
4.583237330795510434e-01	6.214508923138416518e-01	1.627776959445566618e+01	3.167560124454467996e+02
6.214508923138416518e-01	8.426384751291882136e-01	1.260596312527295737e+01	2.454959631300674232e+02
8.426384751291882136e-01	1.142551420474046342e+00	9.625202742939496403e+00	1.874784854770699098e+02
1.142551420474046342e+00	1.549209758345204913e+00	6.899468791313958960e+00	1.343649630302695357e+02
1.549209758345204913e+00	2.100606443039755522e+00	5.188071185800043672e+00	1.010747153793687119e+02
2.100606443039755522e+00	2.848256928908980079e+00	4.099568360128378330e+00	7.987042570130682861e+01
2.848256928908980079e+00	3.862012115576700655e+00	3.296098728768717123e+00	6.423639098504044398e+01
3.862012115576700655e+00	5.236584322670087666e+00	2.568427180546005051e+00	5.005307491154805177e+01
5.236584322670087666e+00	7.100395997680434945e+00	1.981736226698059822e+00	3.862272170616562761e+01
7.100395997680434945e+00	9.627577867049382121e+00	1.483867340661825907e+00	2.891847368016535214e+01
9.627577867049382121e+00	1.305423748427261188e+01	1.065936757883793939e+00	2.077105791222700049e+01
1.305423748427261188e+01	1.770051810009568172e+01	7.328968790751787532e-01	1.427509775993785368e+01
1.770051810009568172e+01	2.400050875352008006e+01	4.638916983082446155e-01	9.032238820110602973e+00
2.400050875352008006e+01	3.254279999999999973e+01	2.628745285565073364e-01	5.109831901469648940e+00
