1.000000000000000056e-01	1.355921257095313026e-01	3.194193763303726286e+00	6.225897964462010492e+01
1.355921257095313026e-01	1.838522455442933856e-01	2.779934460769590832e+00	5.418725360385202805e+01
1.838522455442933856e-01	2.492891678982144810e-01	2.305892325111561281e+00	4.494808037250048471e+01
2.492891678982144810e-01	3.380164819167915113e-01	1.846479014811116093e+00	3.599315895780547692e+01
3.380164819167915113e-01	4.583237330795510434e-01	1.434913350365178974e+00	2.797084365324834465e+01
4.583237330795510434e-01	6.214508923138416518e-01	1.084697618924890694e+00	2.114366936291596488e+01
6.214508923138416518e-01	8.426384751291882136e-01	7.927775493482663860e-01	1.545353983910209550e+01
8.426384751291882136e-01	1.142551420474046342e+00	5.568911619573890803e-01	1.085536171339553313e+01
1.142551420474046342e+00	1.549209758345204913e+00	3.741365749090803106e-01	7.292859439583582848e+00
1.549209758345204913e+00	2.100606443039755522e+00	2.455625275357558868e-01	4.786597629247308916e+00
2.100606443039755522e+00	2.848256928908980079e+00	1.622393920082755014e-01	3.162425649440345765e+00
2.848256928908980079e+00	3.862012115576700655e+00	1.112920844795028397e-01	2.169383077193315579e+00
3.862012115576700655e+00	5.236584322670087666e+00	8.017469502768174994e-02	1.562831234724528562e+00
5.236584322670087666e+00	7.100395997680434945e+00	6.052326137971295733e-02	1.179764326603724545e+00
7.100395997680434945e+00	9.627577867049382121e+00	4.738153810685552525e-02	9.235949942681154212e-01
9.627577867049382121e+00	1.305423748427261188e+01	3.830779320934084298e-02	7.467291790245446093e-01
1.305423748427261188e+01	1.770051810009568172e+01	3.098920983253064185e-02	6.040735707959411505e-01
1.770051810009568172e+01	2.400050875352008006e+01	2.506347651214508102e-02	4.885565361646259097e-01
2.400050875352008006e+01	3.254279999999999973e+01	1.983791133845226248e-02	3.866891029801736712e-01
