1.000000000000000056e-01	1.355921257095313026e-01	3.486525081998803177e+00	6.794882531125176683e+01
1.355921257095313026e-01	1.838522455442933856e-01	3.039794058641721808e+00	5.925365952921283963e+01
1.838522455442933856e-01	2.492891678982144810e-01	2.503361757862724080e+00	4.879661957471006417e+01
2.492891678982144810e-01	3.380164819167915113e-01	2.018815185023820735e+00	3.935220891677905541e+01
3.380164819167915113e-01	4.583237330795510434e-01	1.571814959018166036e+00	3.063948893469576618e+01
4.583237330795510434e-01	6.214508923138416518e-01	1.193720092533717247e+00	2.326922530709334680e+01
6.214508923138416518e-01	8.426384751291882136e-01	8.784077676532631163e-01	1.712279691739434639e+01
8.426384751291882136e-01	1.142551420474046342e+00	6.263619738351109412e-01	1.220951711449481536e+01
1.142551420474046342e+00	1.549209758345204913e+00	4.294956804368054160e-01	8.371893877030858633e+00
1.549209758345204913e+00	2.100606443039755522e+00	2.859799877379432531e-01	5.574379259868714520e+00
2.100606443039755522e+00	2.848256928908980079e+00	1.889342980047262754e-01	3.682703331120420920e+00
2.848256928908980079e+00	3.862012115576700655e+00	1.276113050337595312e-01	2.487396124999609270e+00
3.862012115576700655e+00	5.236584322670087666e+00	9.049027208935980782e-02	1.763861060010230464e+00
5.236584322670087666e+00	7.100395997680434945e+00	6.722041681607719699e-02	1.310310560849113237e+00
7.100395997680434945e+00	9.627577867049382121e+00	5.202181037268289315e-02	1.014053276952888716e+00
9.627577867049382121e+00	1.305423748427261188e+01	4.148570757061471881e-02	8.086793696124845443e-01
1.305423748427261188e+01	1.770051810009568172e+01	3.335658501848463853e-02	6.502177764456653630e-01
1.770051810009568172e+01	2.400050875352008006e+01	2.694788716703181222e-02	5.252904125375443822e-01
2.400050875352008006e+01	3.254279999999999973e+01	2.135012351914937490e-02	4.161660411840024665e-01
