1.000000000000000056e-01	1.355921257095313026e-01	2.986650552599655839e+00	5.821561593877762419e+01
1.355921257095313026e-01	1.838522455442933856e-01	2.678407620947884649e+00	5.221003719957961664e+01
1.838522455442933856e-01	2.492891678982144810e-01	2.288385626272763762e+00	4.460739353659518258e+01
2.492891678982144810e-01	3.380164819167915113e-01	1.866658677063996574e+00	3.638678868519125587e+01
3.380164819167915113e-01	4.583237330795510434e-01	1.476545701312886649e+00	2.878251567215784235e+01
4.583237330795510434e-01	6.214508923138416518e-01	1.132390109543248924e+00	2.207382602555924578e+01
6.214508923138416518e-01	8.426384751291882136e-01	8.386898235033862781e-01	1.634877838774150760e+01
8.426384751291882136e-01	1.142551420474046342e+00	6.053094590917482698e-01	1.179932400874152520e+01
1.142551420474046342e+00	1.549209758345204913e+00	4.199749405939857683e-01	8.186487694431280104e+00
1.549209758345204913e+00	2.100606443039755522e+00	2.835630415360276269e-01	5.527394298601402411e+00
2.100606443039755522e+00	2.848256928908980079e+00	1.909673894782807635e-01	3.722419884759724962e+00
2.848256928908980079e+00	3.862012115576700655e+00	1.300490449193351938e-01	2.534908158941089784e+00
3.862012115576700655e+00	5.236584322670087666e+00	9.211089923362589249e-02	1.795449910815304140e+00
5.236584322670087666e+00	7.100395997680434945e+00	6.803331073751950342e-02	1.326140051469431258e+00
7.100395997680434945e+00	9.627577867049382121e+00	5.224182239020114249e-02	1.018330464637335897e+00
9.627577867049382121e+00	1.305423748427261188e+01	4.138803212763895317e-02	8.067701690831940997e-01
1.305423748427261188e+01	1.770051810009568172e+01	3.314541256615485820e-02	6.461007028618802606e-01
1.770051810009568172e+01	2.400050875352008006e+01	2.661554487805616043e-02	5.188199712188358292e-01
2.400050875352008006e+01	3.254279999999999973e+01	2.090757714327388592e-02	4.075472748206562246e-01
